user_id,SLIM,EASE_R,TopPop,UserKNNcosine,UserKNNpearson,UserKNNjaccard,UserKNNtversky,ItemKNNcosine,ItemKNNpearson,ItemKNNjaccard,ItemKNNtversky
12424,0.45454547,0.45454547,0.0,0.36363637,0.0,0.36363637,0.45454547,0.36363637,0.36363637,0.27272728,0.36363637
12425,1.0,0.6666667,0.6666667,1.0,1.0,1.0,1.0,1.0,0.6666667,0.6666667,0.6666667
12426,0.09411765,0.07058824,0.011764706,0.08235294,0.03529412,0.08235294,0.05882353,0.047058824,0.07058824,0.09411765,0.07058824
12427,0.8,0.8,0.2,0.6,0.6,0.6,0.6,0.6,0.8,0.6,1.0
12428,0.625,0.5,0.375,0.625,0.75,0.625,0.625,0.625,0.625,0.625,0.5
12429,0.2857143,0.2857143,0.14285715,0.42857143,0.14285715,0.42857143,0.42857143,0.2857143,0.42857143,0.14285715,0.14285715
12430,0.4,0.2,0.2,0.0,0.4,0.0,0.2,0.4,0.4,0.2,0.4
12431,0.33333334,0.33333334,0.0,0.33333334,0.0,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334
12432,0.625,0.625,0.125,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5
12433,0.0,0.14285715,0.2857143,0.2857143,0.0,0.2857143,0.2857143,0.2857143,0.14285715,0.0,0.14285715
12434,0.46153846,0.46153846,0.07692308,0.26923078,0.03846154,0.23076923,0.26923078,0.34615386,0.26923078,0.23076923,0.3846154
12435,0.33333334,0.33333334,0.0,0.25,0.0,0.25,0.25,0.25,0.33333334,0.29166666,0.33333334
12436,0.47058824,0.4117647,0.0,0.23529412,0.05882353,0.3529412,0.3529412,0.4117647,0.4117647,0.4117647,0.47058824
12437,0.5,0.5,0.125,0.375,0.375,0.375,0.375,0.375,0.25,0.0,0.5
12438,0.13333334,0.10666667,0.093333334,0.093333334,0.13333334,0.08,0.093333334,0.10666667,0.06666667,0.026666667,0.10666667
12439,0.0625,0.0625,0.0625,0.125,0.0625,0.125,0.125,0.0625,0.0625,0.0,0.125
12440,0.6666667,0.5,0.0,0.16666667,0.0,0.16666667,0.16666667,0.33333334,0.33333334,0.16666667,0.6666667
12441,0.71428573,0.71428573,0.14285715,0.71428573,0.71428573,0.71428573,0.71428573,0.2857143,0.71428573,0.2857143,0.71428573
12442,0.3181818,0.36363637,0.18181819,0.36363637,0.045454547,0.36363637,0.3181818,0.22727273,0.36363637,0.09090909,0.3181818
12443,0.2413793,0.27586207,0.10344828,0.1724138,0.1724138,0.1724138,0.1724138,0.1724138,0.06896552,0.20689656,0.27586207
12444,0.36363637,0.27272728,0.0,0.18181819,0.18181819,0.18181819,0.18181819,0.18181819,0.0,0.18181819,0.36363637
12445,0.2173913,0.17391305,0.04347826,0.08695652,0.04347826,0.08695652,0.08695652,0.13043478,0.08695652,0.13043478,0.2173913
12446,0.0625,0.0625,0.0,0.125,0.0625,0.125,0.125,0.1875,0.125,0.25,0.0625
12447,0.125,0.125,0.125,0.375,0.25,0.375,0.25,0.25,0.125,0.125,0.25
12448,0.14285715,0.2857143,0.0952381,0.04761905,0.0,0.04761905,0.04761905,0.0952381,0.0952381,0.0952381,0.14285715
12449,0.25,0.3125,0.0625,0.0625,0.0,0.0625,0.0625,0.125,0.1875,0.375,0.4375
12450,0.25,0.2,0.05,0.2,0.0,0.2,0.2,0.2,0.2,0.2,0.2
12451,0.18181819,0.09090909,0.09090909,0.0,0.09090909,0.0,0.0,0.09090909,0.09090909,0.09090909,0.09090909
12452,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
12453,0.25,0.25,0.0,0.25,0.0625,0.3125,0.3125,0.25,0.25,0.1875,0.1875
12454,0.1388889,0.1388889,0.055555556,0.125,0.11111111,0.15277778,0.125,0.125,0.083333336,0.083333336,0.11111111
12455,0.36363637,0.27272728,0.09090909,0.18181819,0.0,0.18181819,0.18181819,0.09090909,0.27272728,0.09090909,0.18181819
12456,0.16,0.16,0.08,0.2,0.12,0.2,0.16,0.2,0.12,0.12,0.2
12457,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
12458,0.114285715,0.114285715,0.057142857,0.08571429,0.08571429,0.057142857,0.08571429,0.114285715,0.14285715,0.057142857,0.14285715
12459,0.36842105,0.36842105,0.21052632,0.36842105,0.31578946,0.36842105,0.36842105,0.2631579,0.21052632,0.21052632,0.36842105
12460,0.07751938,0.08527132,0.031007752,0.062015504,0.0,0.046511628,0.046511628,0.069767445,0.069767445,0.062015504,0.069767445
12461,0.15254237,0.16949153,0.050847456,0.118644066,0.118644066,0.118644066,0.118644066,0.15254237,0.10169491,0.13559322,0.18644068
12462,0.23333333,0.16666667,0.033333335,0.1,0.033333335,0.033333335,0.06666667,0.16666667,0.1,0.16666667,0.2
12463,0.6363636,0.72727275,0.09090909,0.54545456,0.18181819,0.54545456,0.54545456,0.54545456,0.6363636,0.6363636,0.6363636
12464,0.42857143,0.42857143,0.14285715,0.42857143,0.14285715,0.2857143,0.42857143,0.2857143,0.42857143,0.2857143,0.14285715
12465,0.6666667,0.7777778,0.0,0.22222222,0.11111111,0.44444445,0.22222222,0.22222222,0.5555556,0.22222222,0.33333334
12466,0.06896552,0.062068965,0.020689655,0.048275862,0.0,0.048275862,0.03448276,0.04137931,0.04137931,0.048275862,0.07586207
12467,0.3846154,0.30769232,0.0,0.23076923,0.0,0.23076923,0.30769232,0.3846154,0.30769232,0.30769232,0.30769232
12468,0.13043478,0.1594203,0.057971016,0.14492753,0.057971016,0.10144927,0.08695652,0.08695652,0.11594203,0.072463766,0.13043478
12469,0.2857143,0.14285715,0.0,0.14285715,0.0,0.14285715,0.14285715,0.14285715,0.14285715,0.2857143,0.14285715
12470,0.23529412,0.23529412,0.11764706,0.11764706,0.1764706,0.11764706,0.11764706,0.11764706,0.23529412,0.1764706,0.23529412
12471,0.4117647,0.47058824,0.05882353,0.4117647,0.05882353,0.4117647,0.4117647,0.5294118,0.5294118,0.3529412,0.3529412
12472,0.1388889,0.125,0.041666668,0.11111111,0.0,0.083333336,0.083333336,0.097222224,0.125,0.097222224,0.15277778
12473,0.15384616,0.10769231,0.03076923,0.046153847,0.06153846,0.06153846,0.06153846,0.07692308,0.092307694,0.06153846,0.13846155
12474,0.42857143,0.42857143,0.0,0.14285715,0.0,0.14285715,0.14285715,0.14285715,0.0,0.2857143,0.42857143
12475,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334
12476,0.1923077,0.23076923,0.15384616,0.1923077,0.0,0.15384616,0.1923077,0.15384616,0.07692308,0.07692308,0.15384616
12477,0.31578946,0.2631579,0.10526316,0.10526316,0.15789473,0.10526316,0.05263158,0.15789473,0.15789473,0.05263158,0.2631579
12478,0.1904762,0.14285715,0.0952381,0.16666667,0.11904762,0.16666667,0.16666667,0.16666667,0.14285715,0.11904762,0.26190478
12479,0.19512194,0.17073171,0.07317073,0.17073171,0.12195122,0.19512194,0.2195122,0.14634146,0.14634146,0.14634146,0.19512194
12480,0.3043478,0.26086956,0.2173913,0.2173913,0.26086956,0.17391305,0.26086956,0.08695652,0.17391305,0.17391305,0.39130434
12481,0.4,0.3,0.3,0.3,0.0,0.4,0.4,0.4,0.4,0.4,0.3
12482,0.3043478,0.3043478,0.0,0.2173913,0.13043478,0.26086956,0.26086956,0.2173913,0.26086956,0.13043478,0.26086956
12483,0.08571429,0.092857145,0.05,0.08571429,0.007142857,0.071428575,0.06428572,0.042857144,0.071428575,0.057142857,0.057142857
12484,0.46153846,0.46153846,0.23076923,0.30769232,0.3846154,0.3846154,0.30769232,0.23076923,0.23076923,0.23076923,0.3846154
12485,0.5,0.6,0.3,0.5,0.3,0.5,0.5,0.5,0.4,0.4,0.4
12486,0.2,0.2,0.1,0.2,0.1,0.2,0.2,0.2,0.2,0.2,0.1
12487,0.1764706,0.20588236,0.029411765,0.11764706,0.029411765,0.029411765,0.0882353,0.05882353,0.14705883,0.11764706,0.0882353
12488,0.1875,0.25,0.0625,0.3125,0.25,0.3125,0.25,0.1875,0.1875,0.0625,0.1875
12489,0.12,0.10666667,0.053333335,0.053333335,0.0,0.053333335,0.053333335,0.06666667,0.10666667,0.026666667,0.08
12490,0.2857143,0.2857143,0.14285715,0.42857143,0.14285715,0.42857143,0.42857143,0.2857143,0.2857143,0.14285715,0.2857143
12491,0.5,0.5,0.2,0.4,0.4,0.4,0.4,0.3,0.2,0.3,0.3
12492,0.25,0.25,0.125,0.125,0.0,0.125,0.125,0.25,0.0,0.125,0.25
12493,0.14285715,0.14285715,0.071428575,0.1904762,0.023809524,0.1904762,0.1904762,0.14285715,0.04761905,0.14285715,0.14285715
12494,0.078947365,0.15789473,0.078947365,0.21052632,0.15789473,0.18421052,0.15789473,0.15789473,0.10526316,0.15789473,0.15789473
12495,0.33333334,0.33333334,0.13333334,0.2,0.26666668,0.2,0.26666668,0.2,0.26666668,0.2,0.26666668
12496,0.18181819,0.18181819,0.18181819,0.36363637,0.0,0.36363637,0.36363637,0.27272728,0.36363637,0.36363637,0.18181819
12497,0.5,0.5,0.0,0.5,0.25,0.25,0.5,0.25,0.5,0.5,0.5
12498,0.14285715,0.14285715,0.2857143,0.42857143,0.14285715,0.2857143,0.42857143,0.14285715,0.14285715,0.14285715,0.14285715
12499,0.85714287,0.85714287,0.2857143,0.71428573,0.0,0.71428573,0.71428573,0.5714286,0.71428573,0.71428573,0.42857143
12500,0.11320755,0.11320755,0.03773585,0.094339624,0.094339624,0.094339624,0.094339624,0.1509434,0.1509434,0.094339624,0.11320755
12501,0.054945055,0.07692308,0.021978023,0.054945055,0.021978023,0.032967035,0.054945055,0.043956045,0.054945055,0.07692308,0.08791209
12502,0.3,0.26666668,0.033333335,0.13333334,0.06666667,0.13333334,0.13333334,0.16666667,0.2,0.23333333,0.33333334
12503,0.12857144,0.1,0.1,0.12857144,0.1,0.114285715,0.114285715,0.1,0.071428575,0.042857144,0.08571429
12504,0.06666667,0.06666667,0.13333334,0.2,0.0,0.2,0.2,0.13333334,0.13333334,0.06666667,0.06666667
12505,0.3529412,0.4117647,0.1764706,0.1764706,0.0,0.1764706,0.11764706,0.23529412,0.23529412,0.1764706,0.47058824
12506,0.29411766,0.23529412,0.11764706,0.3529412,0.05882353,0.3529412,0.3529412,0.23529412,0.23529412,0.1764706,0.29411766
12507,0.125,0.125,0.05,0.125,0.0,0.15,0.15,0.125,0.2,0.1,0.125
12508,0.14583333,0.114583336,0.0625,0.083333336,0.0625,0.072916664,0.083333336,0.052083332,0.09375,0.0625,0.104166664
12509,0.13043478,0.2173913,0.08695652,0.2173913,0.17391305,0.2173913,0.17391305,0.17391305,0.13043478,0.17391305,0.13043478
12510,0.0,0.0,0.0,0.6666667,0.0,0.6666667,0.33333334,0.0,0.0,0.0,0.33333334
12511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11111111
12512,0.36363637,0.3181818,0.045454547,0.18181819,0.13636364,0.18181819,0.18181819,0.22727273,0.18181819,0.36363637,0.4090909
12513,0.1904762,0.1904762,0.0,0.14285715,0.04761905,0.14285715,0.14285715,0.1904762,0.1904762,0.1904762,0.1904762
12514,0.5,0.375,0.0,0.375,0.375,0.125,0.25,0.375,0.25,0.125,0.375
12515,0.05263158,0.078947365,0.02631579,0.078947365,0.0,0.078947365,0.078947365,0.078947365,0.05263158,0.02631579,0.078947365
12516,0.0,0.16666667,0.16666667,0.16666667,0.0,0.16666667,0.16666667,0.0,0.16666667,0.16666667,0.0
12517,0.14285715,0.10714286,0.035714287,0.10714286,0.0,0.10714286,0.071428575,0.071428575,0.10714286,0.071428575,0.071428575
12518,0.33333334,0.33333334,0.0,0.13333334,0.0,0.13333334,0.2,0.2,0.2,0.06666667,0.33333334
12519,0.2857143,0.35714287,0.2857143,0.42857143,0.0,0.42857143,0.35714287,0.14285715,0.21428572,0.35714287,0.21428572
12520,0.5,0.5,0.0,0.16666667,0.0,0.16666667,0.16666667,0.16666667,0.5,0.5,0.5
12521,0.41666666,0.5,0.16666667,0.33333334,0.0,0.25,0.25,0.25,0.25,0.41666666,0.41666666
12522,0.2,0.2,0.2,0.0,0.0,0.0,0.4,0.4,0.0,0.2,0.2
12523,0.42857143,0.42857143,0.14285715,0.2857143,0.42857143,0.42857143,0.2857143,0.42857143,0.2857143,0.5714286,0.42857143
12524,0.42857143,0.42857143,0.14285715,0.35714287,0.35714287,0.35714287,0.35714287,0.5,0.2857143,0.21428572,0.42857143
12525,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
12526,0.16216215,0.13513513,0.10810811,0.10810811,0.027027028,0.10810811,0.10810811,0.10810811,0.13513513,0.10810811,0.16216215
12527,0.27272728,0.27272728,0.18181819,0.18181819,0.09090909,0.18181819,0.09090909,0.09090909,0.0,0.09090909,0.18181819
12528,0.5,0.5714286,0.14285715,0.2857143,0.071428575,0.2857143,0.2857143,0.21428572,0.21428572,0.21428572,0.42857143
12529,0.6666667,0.6666667,0.33333334,0.33333334,0.0,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.6666667
12530,0.078947365,0.078947365,0.10526316,0.18421052,0.13157895,0.18421052,0.13157895,0.10526316,0.10526316,0.13157895,0.078947365
12531,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5
12532,0.13953489,0.11627907,0.023255814,0.046511628,0.069767445,0.023255814,0.046511628,0.069767445,0.093023255,0.023255814,0.11627907
12533,0.3,0.2,0.1,0.1,0.0,0.1,0.1,0.2,0.2,0.1,0.3
12534,0.3846154,0.30769232,0.07692308,0.3846154,0.15384616,0.46153846,0.46153846,0.3846154,0.3846154,0.46153846,0.30769232
12535,0.22222222,0.33333334,0.11111111,0.22222222,0.0,0.22222222,0.22222222,0.22222222,0.22222222,0.22222222,0.33333334
12536,0.1904762,0.1904762,0.04761905,0.11904762,0.0,0.14285715,0.14285715,0.1904762,0.04761905,0.1904762,0.11904762
12537,0.5,0.42857143,0.14285715,0.35714287,0.21428572,0.2857143,0.2857143,0.2857143,0.35714287,0.21428572,0.5
12538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12539,0.22222222,0.33333334,0.22222222,0.22222222,0.22222222,0.22222222,0.22222222,0.11111111,0.11111111,0.11111111,0.22222222
12540,0.5,0.5,0.5,0.33333334,0.0,0.33333334,0.33333334,0.33333334,0.33333334,0.0,0.5
12541,0.18181819,0.18181819,0.0,0.18181819,0.0,0.18181819,0.09090909,0.0,0.18181819,0.09090909,0.09090909
12542,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0
12543,0.22222222,0.16666667,0.2777778,0.33333334,0.2777778,0.33333334,0.33333334,0.33333334,0.11111111,0.055555556,0.22222222
12544,0.11111111,0.33333334,0.11111111,0.44444445,0.0,0.44444445,0.33333334,0.33333334,0.22222222,0.33333334,0.0
12545,0.2173913,0.17391305,0.04347826,0.13043478,0.08695652,0.10869565,0.08695652,0.10869565,0.13043478,0.08695652,0.1521739
12546,0.1097561,0.13414635,0.09756097,0.1097561,0.09756097,0.12195122,0.13414635,0.1097561,0.085365854,0.09756097,0.085365854
12547,0.5,0.5,0.1875,0.375,0.25,0.375,0.375,0.375,0.375,0.1875,0.4375
12548,0.16129032,0.22580644,0.032258064,0.19354838,0.12903225,0.19354838,0.19354838,0.12903225,0.06451613,0.12903225,0.19354838
12549,0.26666668,0.26666668,0.13333334,0.13333334,0.0,0.13333334,0.2,0.06666667,0.06666667,0.0,0.26666668
12550,0.33333334,0.33333334,0.0,0.0,0.33333334,0.0,0.0,0.0,0.33333334,0.33333334,0.33333334
12551,0.28125,0.28125,0.15625,0.1875,0.1875,0.15625,0.15625,0.28125,0.25,0.0625,0.21875
12552,0.0,0.0,0.0,0.16666667,0.0,0.16666667,0.16666667,0.16666667,0.16666667,0.16666667,0.0
12553,0.44444445,0.44444445,0.22222222,0.33333334,0.0,0.22222222,0.11111111,0.11111111,0.11111111,0.33333334,0.44444445
12554,0.05376344,0.059139784,0.043010753,0.048387095,0.048387095,0.05376344,0.043010753,0.05376344,0.043010753,0.05376344,0.048387095
12555,0.14705883,0.11764706,0.10294118,0.13235295,0.0882353,0.13235295,0.13235295,0.11764706,0.10294118,0.11764706,0.13235295
12556,0.26086956,0.26086956,0.13043478,0.17391305,0.13043478,0.17391305,0.17391305,0.17391305,0.13043478,0.08695652,0.2173913
12557,0.15384616,0.07692308,0.115384616,0.15384616,0.0,0.15384616,0.15384616,0.115384616,0.115384616,0.15384616,0.15384616
12558,0.5,0.5,0.25,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5
12559,0.47058824,0.5294118,0.23529412,0.3529412,0.05882353,0.4117647,0.3529412,0.3529412,0.3529412,0.29411766,0.47058824
12560,0.16666667,0.33333334,0.0,0.33333334,0.6666667,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.5
12561,0.16666667,0.16666667,0.16666667,0.33333334,0.0,0.33333334,0.33333334,0.33333334,0.16666667,0.16666667,0.0
12562,0.10714286,0.035714287,0.0,0.0,0.0,0.0,0.0,0.0,0.035714287,0.035714287,0.035714287
12563,0.4,0.3,0.0,0.2,0.1,0.2,0.2,0.1,0.1,0.0,0.2
12564,0.09375,0.125,0.09375,0.15625,0.0,0.125,0.125,0.09375,0.0625,0.0625,0.09375
12565,0.34615386,0.30769232,0.07692308,0.23076923,0.15384616,0.26923078,0.23076923,0.23076923,0.23076923,0.26923078,0.26923078
12566,0.21052632,0.2631579,0.05263158,0.18421052,0.13157895,0.15789473,0.15789473,0.18421052,0.13157895,0.13157895,0.23684211
12567,0.5,0.5,0.0,0.6666667,0.0,0.5,0.5,0.6666667,0.6666667,0.8333333,0.33333334
12568,0.8,0.6,0.4,0.6,0.0,0.6,0.8,0.8,0.6,0.6,0.2
12569,0.0,0.0,0.16666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12570,0.025641026,0.06410257,0.07692308,0.06410257,0.0,0.051282052,0.051282052,0.051282052,0.08974359,0.03846154,0.08974359
12571,0.12903225,0.11290322,0.08064516,0.11290322,0.0,0.08064516,0.09677419,0.12903225,0.12903225,0.09677419,0.11290322
12572,0.1904762,0.1904762,0.23809524,0.14285715,0.23809524,0.1904762,0.23809524,0.23809524,0.1904762,0.14285715,0.1904762
12573,0.2777778,0.2777778,0.22222222,0.22222222,0.0,0.22222222,0.22222222,0.2777778,0.2777778,0.0,0.22222222
12574,0.30769232,0.30769232,0.0,0.23076923,0.15384616,0.30769232,0.23076923,0.3846154,0.30769232,0.30769232,0.30769232
12575,0.5,0.375,0.0,0.25,0.25,0.25,0.25,0.125,0.25,0.125,0.375
12576,0.75,0.75,0.0,0.25,0.0,0.0,0.0,0.25,0.75,0.25,0.25
12577,0.23404256,0.21276596,0.14893617,0.19148937,0.19148937,0.19148937,0.19148937,0.14893617,0.19148937,0.12765957,0.25531915
12578,0.25,0.25,0.0,0.25,0.0,0.25,0.25,0.25,0.25,0.25,0.25
12579,0.44444445,0.33333334,0.22222222,0.44444445,0.0,0.44444445,0.44444445,0.33333334,0.44444445,0.33333334,0.11111111
12580,0.16666667,0.16666667,0.0,0.0,0.16666667,0.0,0.0,0.0,0.33333334,0.0,0.16666667
12581,0.33333334,0.33333334,0.041666668,0.16666667,0.0,0.20833333,0.25,0.20833333,0.125,0.16666667,0.375
12582,0.2,0.13333334,0.26666668,0.13333334,0.0,0.13333334,0.2,0.13333334,0.2,0.06666667,0.13333334
12583,0.27272728,0.27272728,0.09090909,0.27272728,0.0,0.27272728,0.27272728,0.27272728,0.36363637,0.27272728,0.18181819
12584,0.11764706,0.11764706,0.0,0.11764706,0.0,0.1764706,0.1764706,0.1764706,0.11764706,0.0,0.11764706
12585,0.6666667,0.6666667,0.22222222,0.6666667,0.0,0.5555556,0.5555556,0.33333334,0.5555556,0.33333334,0.5555556
12586,0.16666667,0.16666667,0.11904762,0.14285715,0.0,0.16666667,0.1904762,0.14285715,0.14285715,0.16666667,0.1904762
12587,0.3,0.3,0.0,0.2,0.0,0.3,0.4,0.4,0.2,0.4,0.3
12588,0.6666667,0.6666667,0.33333334,0.33333334,0.0,0.0,0.33333334,0.0,0.6666667,0.0,0.6666667
12589,0.16666667,0.16666667,0.0,0.16666667,0.16666667,0.16666667,0.16666667,0.16666667,0.33333334,0.33333334,0.16666667
12590,0.16,0.12,0.0,0.08,0.04,0.08,0.08,0.12,0.2,0.24,0.2
12591,0.27586207,0.1724138,0.20689656,0.2413793,0.0,0.1724138,0.1724138,0.20689656,0.20689656,0.03448276,0.20689656
12592,0.5,0.5,0.0,0.33333334,0.0,0.33333334,0.33333334,0.5,0.5,0.33333334,0.5
12593,0.21875,0.1875,0.03125,0.125,0.03125,0.15625,0.15625,0.03125,0.15625,0.125,0.15625
12594,0.16,0.12,0.04,0.04,0.08,0.04,0.04,0.04,0.08,0.08,0.12
12595,0.25,0.20833333,0.041666668,0.16666667,0.0,0.16666667,0.16666667,0.16666667,0.125,0.125,0.16666667
12596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12597,0.22580644,0.19354838,0.06451613,0.19354838,0.0,0.19354838,0.19354838,0.19354838,0.16129032,0.12903225,0.22580644
12598,0.12820514,0.12820514,0.051282052,0.07692308,0.07692308,0.07692308,0.051282052,0.07692308,0.102564104,0.17948718,0.102564104
12599,0.2857143,0.21428572,0.071428575,0.21428572,0.0,0.21428572,0.21428572,0.14285715,0.071428575,0.2857143,0.14285715
12600,0.35,0.25,0.1,0.1,0.15,0.15,0.1,0.2,0.35,0.25,0.3
12601,0.3,0.3,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3
12602,0.053691275,0.053691275,0.020134227,0.033557046,0.0067114094,0.040268455,0.040268455,0.040268455,0.053691275,0.026845638,0.046979867
12603,0.6,0.4,0.5,0.5,0.0,0.6,0.7,0.3,0.5,0.1,0.3
12604,0.27272728,0.27272728,0.09090909,0.27272728,0.27272728,0.27272728,0.27272728,0.27272728,0.27272728,0.27272728,0.18181819
12605,0.33333334,0.16666667,0.0,0.16666667,0.0,0.0,0.0,0.0,0.0,0.0,0.16666667
12606,0.23809524,0.23809524,0.14285715,0.14285715,0.14285715,0.14285715,0.1904762,0.1904762,0.04761905,0.0952381,0.0952381
12607,0.1627907,0.23255815,0.069767445,0.1627907,0.1627907,0.1627907,0.1627907,0.18604651,0.11627907,0.20930232,0.1627907
12608,0.75,0.5,0.5,0.75,0.0,0.75,0.75,0.75,0.75,0.25,0.75
12609,0.27272728,0.27272728,0.0,0.09090909,0.0,0.09090909,0.09090909,0.09090909,0.18181819,0.27272728,0.27272728
12610,0.13953489,0.13953489,0.18604651,0.093023255,0.20930232,0.093023255,0.11627907,0.046511628,0.1627907,0.1627907,0.11627907
12611,0.3,0.4,0.2,0.3,0.4,0.3,0.3,0.3,0.4,0.3,0.4
12612,0.35714287,0.35714287,0.071428575,0.42857143,0.42857143,0.42857143,0.35714287,0.35714287,0.2857143,0.14285715,0.14285715
12613,0.46666667,0.46666667,0.0,0.0,0.0,0.0,0.0,0.06666667,0.4,0.6,0.4
12614,0.42857143,0.5714286,0.2857143,0.2857143,0.0,0.2857143,0.2857143,0.2857143,0.42857143,0.14285715,0.2857143
12615,0.0,0.33333334,0.33333334,0.33333334,0.16666667,0.16666667,0.16666667,0.16666667,0.16666667,0.33333334,0.16666667
12616,0.75,0.75,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.75
12617,0.14705883,0.14705883,0.11764706,0.1764706,0.0,0.1764706,0.14705883,0.20588236,0.1764706,0.1764706,0.0882353
12618,0.625,0.75,0.625,0.625,0.5,0.625,0.625,0.625,0.375,0.5,0.5
12619,0.2,0.25,0.15,0.15,0.15,0.15,0.15,0.1,0.15,0.15,0.2
12620,0.5,0.5,0.2,0.1,0.2,0.2,0.2,0.2,0.2,0.3,0.4
12621,0.5,0.5,0.0,0.25,0.0,0.25,0.25,0.25,0.25,0.5,0.5
12622,0.046511628,0.046511628,0.023255814,0.093023255,0.069767445,0.093023255,0.08139535,0.08139535,0.069767445,0.034883723,0.069767445
12623,0.4,0.4,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.4,0.6
12624,0.3125,0.25,0.3125,0.3125,0.0,0.3125,0.3125,0.3125,0.25,0.3125,0.1875
12625,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0
12626,0.71428573,0.71428573,0.14285715,0.14285715,0.14285715,0.14285715,0.14285715,0.2857143,0.42857143,0.5714286,0.5714286
12627,0.22580644,0.22580644,0.06451613,0.12903225,0.0,0.09677419,0.12903225,0.09677419,0.12903225,0.09677419,0.19354838
12628,0.26666668,0.26666668,0.1,0.3,0.23333333,0.23333333,0.26666668,0.23333333,0.1,0.16666667,0.2
12629,0.2777778,0.22222222,0.16666667,0.2777778,0.0,0.2777778,0.22222222,0.16666667,0.055555556,0.16666667,0.2777778
12630,0.33333334,0.33333334,0.16666667,0.16666667,0.16666667,0.16666667,0.16666667,0.16666667,0.16666667,0.33333334,0.16666667
12631,0.5,0.5,0.071428575,0.5,0.0,0.5,0.5,0.35714287,0.35714287,0.35714287,0.42857143
12632,0.4,0.4,0.4,0.6,0.0,0.4,0.4,0.6,0.4,0.2,0.6
12633,0.23529412,0.23529412,0.05882353,0.05882353,0.05882353,0.11764706,0.05882353,0.05882353,0.23529412,0.11764706,0.1764706
12634,0.20408164,0.2244898,0.020408163,0.20408164,0.20408164,0.20408164,0.1632653,0.1632653,0.08163265,0.20408164,0.14285715
12635,0.27272728,0.27272728,0.27272728,0.27272728,0.0,0.27272728,0.27272728,0.36363637,0.0,0.18181819,0.27272728
12636,0.2,0.2,0.2,0.2,0.0,0.2,0.2,0.4,0.0,0.2,0.4
12637,0.6363636,0.54545456,0.0,0.18181819,0.0,0.09090909,0.18181819,0.09090909,0.54545456,0.54545456,0.54545456
12638,0.5714286,0.42857143,0.14285715,0.42857143,0.14285715,0.42857143,0.42857143,0.0,0.2857143,0.42857143,0.2857143
12639,0.6666667,0.6666667,0.33333334,0.6666667,0.5,0.6666667,0.6666667,0.6666667,0.6666667,0.5,0.6666667
12640,0.1904762,0.1904762,0.04761905,0.14285715,0.04761905,0.14285715,0.14285715,0.23809524,0.0952381,0.33333334,0.23809524
12641,0.5,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.5,0.0,0.5
12642,0.22222222,0.11111111,0.055555556,0.055555556,0.0,0.055555556,0.055555556,0.055555556,0.11111111,0.11111111,0.16666667
12643,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12644,0.75,0.75,0.25,0.75,0.0,0.75,0.75,0.75,0.5,0.5,0.5
12645,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336
12646,0.11940298,0.11940298,0.05970149,0.11940298,0.0,0.13432837,0.11940298,0.104477614,0.11940298,0.07462686,0.104477614
12647,0.11392405,0.101265825,0.03797468,0.07594936,0.06329114,0.07594936,0.07594936,0.088607594,0.07594936,0.07594936,0.088607594
12648,0.20833333,0.25,0.16666667,0.29166666,0.16666667,0.29166666,0.25,0.20833333,0.20833333,0.20833333,0.25
12649,0.26086956,0.17391305,0.04347826,0.13043478,0.08695652,0.13043478,0.17391305,0.17391305,0.17391305,0.17391305,0.2173913
12650,0.22222222,0.22222222,0.0,0.0,0.0,0.0,0.11111111,0.11111111,0.11111111,0.22222222,0.22222222
